structure_id,source,generation_commit,extinction_group,crystal_system,space_group,composition,lattice_a,lattice_b,lattice_c,alpha,beta,gamma,atoms,creation_timestamp
6156ef75-1596-4bc0-9a05-abf8211453d3,PyXtal,3e5b6cb27ee263b875831c6ddf53994b0f323cb1,54,Tetragonal,129,Sb16Tb8Ti8,11.758797800477168,11.758797800477168,5.935780564305596,90.0,90.0,90.0,"[{'symbol': 'Ti', 'position': array([0.25      , 0.52263024, 0.17360587])}, {'symbol': 'Ti', 'position': array([0.25      , 0.97736976, 0.17360587])}, {'symbol': 'Ti', 'position': array([0.97736976, 0.25      , 0.17360587])}, {'symbol': 'Ti', 'position': array([0.52263024, 0.25      , 0.17360587])}, {'symbol': 'Ti', 'position': array([0.75      , 0.02263024, 0.82639413])}, {'symbol': 'Ti', 'position': array([0.75      , 0.47736976, 0.82639413])}, {'symbol': 'Ti', 'position': array([0.02263024, 0.75      , 0.82639413])}, {'symbol': 'Ti', 'position': array([0.47736976, 0.75      , 0.82639413])}, {'symbol': 'Sb', 'position': array([0.40876693, 0.90876693, 0.5       ])}, {'symbol': 'Sb', 'position': array([0.09123307, 0.59123307, 0.5       ])}, {'symbol': 'Sb', 'position': array([0.90876693, 0.09123307, 0.5       ])}, {'symbol': 'Sb', 'position': array([0.59123307, 0.40876693, 0.5       ])}, {'symbol': 'Sb', 'position': array([0.59123307, 0.09123307, 0.5       ])}, {'symbol': 'Sb', 'position': array([0.90876693, 0.40876693, 0.5       ])}, {'symbol': 'Sb', 'position': array([0.09123307, 0.90876693, 0.5       ])}, {'symbol': 'Sb', 'position': array([0.40876693, 0.59123307, 0.5       ])}, {'symbol': 'Sb', 'position': array([0.67258504, 0.67258504, 0.57024526])}, {'symbol': 'Sb', 'position': array([0.82741496, 0.82741496, 0.57024526])}, {'symbol': 'Sb', 'position': array([0.82741496, 0.67258504, 0.57024526])}, {'symbol': 'Sb', 'position': array([0.67258504, 0.82741496, 0.57024526])}, {'symbol': 'Sb', 'position': array([0.32741496, 0.17258504, 0.42975474])}, {'symbol': 'Sb', 'position': array([0.17258504, 0.32741496, 0.42975474])}, {'symbol': 'Sb', 'position': array([0.17258504, 0.17258504, 0.42975474])}, {'symbol': 'Sb', 'position': array([0.32741496, 0.32741496, 0.42975474])}, {'symbol': 'Tb', 'position': array([0., 0., 0.])}, {'symbol': 'Tb', 'position': array([5.00000000e-01, 5.00000000e-01, 1.66124088e-32])}, {'symbol': 'Tb', 'position': array([5.00000000e-01, 0.00000000e+00, 8.30620439e-33])}, {'symbol': 'Tb', 'position': array([0.00000000e+00, 5.00000000e-01, 8.30620439e-33])}, {'symbol': 'Tb', 'position': array([7.50000000e-01, 2.50000000e-01, 1.66124088e-32])}, {'symbol': 'Tb', 'position': array([2.50000000e-01, 7.50000000e-01, 1.66124088e-32])}, {'symbol': 'Tb', 'position': array([0.25      , 0.25      , 0.93345505])}, {'symbol': 'Tb', 'position': array([0.75      , 0.75      , 0.06654495])}]",
4df6aba7-2221-4df8-91b7-ac45899d5a34,PyXtal,3e5b6cb27ee263b875831c6ddf53994b0f323cb1,54,Tetragonal,129,Ar32Ba16,12.762344418279124,12.762344418279124,13.417644085436454,90.0,90.0,90.0,"[{'symbol': 'Ar', 'position': array([0.19309047, 0.98459121, 0.99354199])}, {'symbol': 'Ar', 'position': array([0.81855303, 0.75      , 0.92204879])}, {'symbol': 'Ar', 'position': array([0.68144697, 0.75      , 0.92204879])}, {'symbol': 'Ar', 'position': array([0.75      , 0.81855303, 0.92204879])}, {'symbol': 'Ar', 'position': array([0.75      , 0.68144697, 0.92204879])}, {'symbol': 'Ar', 'position': array([0.18144697, 0.25      , 0.07795121])}, {'symbol': 'Ar', 'position': array([0.31855303, 0.25      , 0.07795121])}, {'symbol': 'Ar', 'position': array([0.25      , 0.31855303, 0.07795121])}, {'symbol': 'Ar', 'position': array([0.25      , 0.18144697, 0.07795121])}, {'symbol': 'Ar', 'position': array([0.57282982, 0.57282982, 0.83618323])}, {'symbol': 'Ar', 'position': array([0.57282982, 0.92717018, 0.83618323])}, {'symbol': 'Ar', 'position': array([0.92717018, 0.57282982, 0.83618323])}, {'symbol': 'Ar', 'position': array([0.07282982, 0.42717018, 0.16381677])}, {'symbol': 'Ar', 'position': array([0.42717018, 0.07282982, 0.16381677])}, {'symbol': 'Ar', 'position': array([0.42717018, 0.42717018, 0.16381677])}, {'symbol': 'Ar', 'position': array([0.07282982, 0.07282982, 0.16381677])}, {'symbol': 'Ar', 'position': array([0.92717018, 0.92717018, 0.83618323])}, {'symbol': 'Ar', 'position': array([0.51540879, 0.30690953, 0.99354199])}, {'symbol': 'Ar', 'position': array([0.98459121, 0.19309047, 0.99354199])}, {'symbol': 'Ar', 'position': array([0.30690953, 0.51540879, 0.99354199])}, {'symbol': 'Ar', 'position': array([0.51540879, 0.19309047, 0.99354199])}, {'symbol': 'Ar', 'position': array([0.98459121, 0.30690953, 0.99354199])}, {'symbol': 'Ar', 'position': array([0.80690953, 0.48459121, 0.00645801])}, {'symbol': 'Ar', 'position': array([0.48459121, 0.69309047, 0.00645801])}, {'symbol': 'Ar', 'position': array([0.01540879, 0.80690953, 0.00645801])}, {'symbol': 'Ar', 'position': array([0.69309047, 0.01540879, 0.00645801])}, {'symbol': 'Ar', 'position': array([0.69309047, 0.48459121, 0.00645801])}, {'symbol': 'Ar', 'position': array([0.48459121, 0.80690953, 0.00645801])}, {'symbol': 'Ar', 'position': array([0.01540879, 0.69309047, 0.00645801])}, {'symbol': 'Ar', 'position': array([0.19309047, 0.51540879, 0.99354199])}, {'symbol': 'Ar', 'position': array([0.30690953, 0.98459121, 0.99354199])}, {'symbol': 'Ar', 'position': array([0.80690953, 0.01540879, 0.00645801])}, {'symbol': 'Ba', 'position': array([0. , 0.5, 0.5])}, {'symbol': 'Ba', 'position': array([0.75, 0.25, 0.5 ])}, {'symbol': 'Ba', 'position': array([0.5, 0. , 0.5])}, {'symbol': 'Ba', 'position': array([0.5, 0.5, 0.5])}, {'symbol': 'Ba', 'position': array([0. , 0. , 0.5])}, {'symbol': 'Ba', 'position': array([0.25, 0.75, 0.5 ])}, {'symbol': 'Ba', 'position': array([0.92067283, 0.75      , 0.45509992])}, {'symbol': 'Ba', 'position': array([0.25      , 0.07932717, 0.54490008])}, {'symbol': 'Ba', 'position': array([0.75      , 0.92067283, 0.45509992])}, {'symbol': 'Ba', 'position': array([0.75      , 0.57932717, 0.45509992])}, {'symbol': 'Ba', 'position': array([0.07932717, 0.25      , 0.54490008])}, {'symbol': 'Ba', 'position': array([0.42067283, 0.25      , 0.54490008])}, {'symbol': 'Ba', 'position': array([0.25      , 0.42067283, 0.54490008])}, {'symbol': 'Ba', 'position': array([0.75, 0.25, 0.  ])}, {'symbol': 'Ba', 'position': array([0.57932717, 0.75      , 0.45509992])}, {'symbol': 'Ba', 'position': array([0.25, 0.75, 0.  ])}]",
4fe1cd71-1f70-425e-ba91-db5864ff5e88,PyXtal,3e5b6cb27ee263b875831c6ddf53994b0f323cb1,54,Tetragonal,129,Pd8Rb8Y4,5.698454296199889,5.698454296199889,39.081711972501374,90.0,90.0,90.0,"[{'symbol': 'Rb', 'position': array([0.25, 0.75, 0.5 ])}, {'symbol': 'Rb', 'position': array([0.75      , 0.75      , 0.79618221])}, {'symbol': 'Rb', 'position': array([0.25      , 0.25      , 0.20381779])}, {'symbol': 'Rb', 'position': array([0.75      , 0.25      , 0.28614181])}, {'symbol': 'Rb', 'position': array([0.25      , 0.75      , 0.28614181])}, {'symbol': 'Rb', 'position': array([0.25      , 0.75      , 0.71385819])}, {'symbol': 'Rb', 'position': array([0.75, 0.25, 0.5 ])}, {'symbol': 'Rb', 'position': array([0.75      , 0.25      , 0.71385819])}, {'symbol': 'Y', 'position': array([5.00000000e-01, 5.00000000e-01, 1.26155698e-33])}, {'symbol': 'Y', 'position': array([0., 0., 0.])}, {'symbol': 'Y', 'position': array([0.00000000e+00, 5.00000000e-01, 6.30778491e-34])}, {'symbol': 'Y', 'position': array([5.00000000e-01, 8.65078150e-34, 6.30778491e-34])}, {'symbol': 'Pd', 'position': array([0.75      , 0.75      , 0.67681724])}, {'symbol': 'Pd', 'position': array([0.25      , 0.25      , 0.32318276])}, {'symbol': 'Pd', 'position': array([0. , 0.5, 0.5])}, {'symbol': 'Pd', 'position': array([5.0000000e-01, 8.6507815e-34, 5.0000000e-01])}, {'symbol': 'Pd', 'position': array([0.5, 0.5, 0.5])}, {'symbol': 'Pd', 'position': array([0. , 0. , 0.5])}, {'symbol': 'Pd', 'position': array([0.75      , 0.75      , 0.31553182])}, {'symbol': 'Pd', 'position': array([0.25      , 0.25      , 0.68446818])}]",
ac7eb81a-53e0-481a-9aac-29743737299e,PyXtal,3e5b6cb27ee263b875831c6ddf53994b0f323cb1,54,Tetragonal,129,Bi6Br2,8.373602218119142,8.373602218119142,2.8988007922701895,90.0,90.0,90.0,"[{'symbol': 'Br', 'position': array([0.25      , 0.25      , 0.09816309])}, {'symbol': 'Br', 'position': array([0.75      , 0.75      , 0.90183691])}, {'symbol': 'Bi', 'position': array([0.75, 0.25, 0.  ])}, {'symbol': 'Bi', 'position': array([0.25, 0.75, 0.  ])}, {'symbol': 'Bi', 'position': array([0. , 0. , 0.5])}, {'symbol': 'Bi', 'position': array([0.5, 0.5, 0.5])}, {'symbol': 'Bi', 'position': array([5.00000000e-01, 4.49581442e-34, 5.00000000e-01])}, {'symbol': 'Bi', 'position': array([0. , 0.5, 0.5])}]",
a5e8ca48-fd2f-4bad-861e-b0b26629caf7,PyXtal,3e5b6cb27ee263b875831c6ddf53994b0f323cb1,54,Tetragonal,129,Ge2He8,5.73619230624764,5.73619230624764,3.7212556882747636,90.0,90.0,90.0,"[{'symbol': 'He', 'position': array([0.75, 0.25, 0.  ])}, {'symbol': 'He', 'position': array([0.25, 0.75, 0.  ])}, {'symbol': 'He', 'position': array([0.75      , 0.25      , 0.27210754])}, {'symbol': 'He', 'position': array([0.25      , 0.75      , 0.27210754])}, {'symbol': 'He', 'position': array([0.25      , 0.75      , 0.72789246])}, {'symbol': 'He', 'position': array([0.75      , 0.25      , 0.72789246])}, {'symbol': 'He', 'position': array([0.75, 0.25, 0.5 ])}, {'symbol': 'He', 'position': array([0.25, 0.75, 0.5 ])}, {'symbol': 'Ge', 'position': array([0.25      , 0.25      , 0.03873792])}, {'symbol': 'Ge', 'position': array([0.75      , 0.75      , 0.96126208])}]",
a2e365c6-6c66-483d-9676-a7f02f90dece,PyXtal,3e5b6cb27ee263b875831c6ddf53994b0f323cb1,54,Tetragonal,129,Ac16Pt2,9.365987530311495,9.365987530311495,8.729026169961479,90.0,90.0,90.0,"[{'symbol': 'Pt', 'position': array([0.25, 0.75, 0.5 ])}, {'symbol': 'Pt', 'position': array([0.75, 0.25, 0.5 ])}, {'symbol': 'Ac', 'position': array([0. , 0.5, 0.5])}, {'symbol': 'Ac', 'position': array([5.00000000e-01, 6.37137078e-33, 5.00000000e-01])}, {'symbol': 'Ac', 'position': array([0.5, 0.5, 0.5])}, {'symbol': 'Ac', 'position': array([0. , 0. , 0.5])}, {'symbol': 'Ac', 'position': array([0. , 0.5, 0. ])}, {'symbol': 'Ac', 'position': array([5.00000000e-01, 6.37137078e-33, 0.00000000e+00])}, {'symbol': 'Ac', 'position': array([0.5, 0.5, 0. ])}, {'symbol': 'Ac', 'position': array([0.86740171, 0.86740171, 0.84762084])}, {'symbol': 'Ac', 'position': array([0.36740171, 0.36740171, 0.15237916])}, {'symbol': 'Ac', 'position': array([0.36740171, 0.13259829, 0.15237916])}, {'symbol': 'Ac', 'position': array([0.13259829, 0.36740171, 0.15237916])}, {'symbol': 'Ac', 'position': array([0.86740171, 0.63259829, 0.84762084])}, {'symbol': 'Ac', 'position': array([0.63259829, 0.86740171, 0.84762084])}, {'symbol': 'Ac', 'position': array([0.63259829, 0.63259829, 0.84762084])}, {'symbol': 'Ac', 'position': array([0.13259829, 0.13259829, 0.15237916])}, {'symbol': 'Ac', 'position': array([0., 0., 0.])}]",
f8939690-44b4-4c0e-9c82-d1666f8796a8,PyXtal,3e5b6cb27ee263b875831c6ddf53994b0f323cb1,54,Tetragonal,129,Pb16Re4,4.675016184627871,4.675016184627871,23.27119463166988,90.0,90.0,90.0,"[{'symbol': 'Re', 'position': array([0.75, 0.25, 0.5 ])}, {'symbol': 'Re', 'position': array([0.25, 0.75, 0.5 ])}, {'symbol': 'Re', 'position': array([0.25      , 0.25      , 0.06783685])}, {'symbol': 'Re', 'position': array([0.75      , 0.75      , 0.93216315])}, {'symbol': 'Pb', 'position': array([0.75      , 0.25      , 0.06329082])}, {'symbol': 'Pb', 'position': array([0.25      , 0.75      , 0.06329082])}, {'symbol': 'Pb', 'position': array([0.25      , 0.75      , 0.93670918])}, {'symbol': 'Pb', 'position': array([0.75      , 0.25      , 0.93670918])}, {'symbol': 'Pb', 'position': array([0.75      , 0.75      , 0.28694114])}, {'symbol': 'Pb', 'position': array([0.25      , 0.25      , 0.71305886])}, {'symbol': 'Pb', 'position': array([0.75      , 0.75      , 0.61820094])}, {'symbol': 'Pb', 'position': array([0. , 0.5, 0. ])}, {'symbol': 'Pb', 'position': array([0.25      , 0.25      , 0.97033843])}, {'symbol': 'Pb', 'position': array([5.00000000e-01, 4.51525222e-34, 0.00000000e+00])}, {'symbol': 'Pb', 'position': array([0.5, 0.5, 0. ])}, {'symbol': 'Pb', 'position': array([0., 0., 0.])}, {'symbol': 'Pb', 'position': array([0.75     , 0.75     , 0.5018069])}, {'symbol': 'Pb', 'position': array([0.25     , 0.25     , 0.4981931])}, {'symbol': 'Pb', 'position': array([0.25      , 0.25      , 0.38179906])}, {'symbol': 'Pb', 'position': array([0.75      , 0.75      , 0.02966157])}]",
4b9544bc-2ed5-4a78-b838-021fc982bb7e,PyXtal,3e5b6cb27ee263b875831c6ddf53994b0f323cb1,54,Tetragonal,129,Al2Ce8Pa2,10.289423841550013,10.289423841550013,4.542673935030338,90.0,90.0,90.0,"[{'symbol': 'Al', 'position': array([0.75, 0.25, 0.5 ])}, {'symbol': 'Al', 'position': array([0.25, 0.75, 0.5 ])}, {'symbol': 'Ce', 'position': array([0.25      , 0.53690295, 0.05097804])}, {'symbol': 'Ce', 'position': array([0.25      , 0.96309705, 0.05097804])}, {'symbol': 'Ce', 'position': array([0.96309705, 0.25      , 0.05097804])}, {'symbol': 'Ce', 'position': array([0.53690295, 0.25      , 0.05097804])}, {'symbol': 'Ce', 'position': array([0.75      , 0.03690295, 0.94902196])}, {'symbol': 'Ce', 'position': array([0.75      , 0.46309705, 0.94902196])}, {'symbol': 'Ce', 'position': array([0.03690295, 0.75      , 0.94902196])}, {'symbol': 'Ce', 'position': array([0.46309705, 0.75      , 0.94902196])}, {'symbol': 'Pa', 'position': array([0.75, 0.25, 0.  ])}, {'symbol': 'Pa', 'position': array([0.25, 0.75, 0.  ])}]",
00525649-ea7e-4eb2-a2a7-30018624cedc,PyXtal,3e5b6cb27ee263b875831c6ddf53994b0f323cb1,55,Tetragonal,86,Ge16V4,6.695673206806186,6.695673206806186,10.28486151715225,90.0,90.0,90.0,"[{'symbol': 'V', 'position': array([0.75      , 0.25      , 0.32134745])}, {'symbol': 'V', 'position': array([0.75      , 0.25      , 0.82134745])}, {'symbol': 'V', 'position': array([0.25      , 0.75      , 0.67865255])}, {'symbol': 'V', 'position': array([0.25      , 0.75      , 0.17865255])}, {'symbol': 'Ge', 'position': array([0.59637669, 0.60605168, 0.92021109])}, {'symbol': 'Ge', 'position': array([0.90362331, 0.89394832, 0.92021109])}, {'symbol': 'Ge', 'position': array([0.60605168, 0.90362331, 0.57978891])}, {'symbol': 'Ge', 'position': array([0.89394832, 0.59637669, 0.57978891])}, {'symbol': 'Ge', 'position': array([0.40362331, 0.39394832, 0.07978891])}, {'symbol': 'Ge', 'position': array([0.09637669, 0.10605168, 0.07978891])}, {'symbol': 'Ge', 'position': array([0.27494593, 0.42797844, 0.76272498])}, {'symbol': 'Ge', 'position': array([0.92797844, 0.72505407, 0.26272498])}, {'symbol': 'Ge', 'position': array([0.10605168, 0.40362331, 0.42021109])}, {'symbol': 'Ge', 'position': array([0.57202156, 0.77494593, 0.26272498])}, {'symbol': 'Ge', 'position': array([0.72505407, 0.57202156, 0.23727502])}, {'symbol': 'Ge', 'position': array([0.77494593, 0.92797844, 0.23727502])}, {'symbol': 'Ge', 'position': array([0.07202156, 0.27494593, 0.73727502])}, {'symbol': 'Ge', 'position': array([0.42797844, 0.22505407, 0.73727502])}, {'symbol': 'Ge', 'position': array([0.22505407, 0.07202156, 0.76272498])}, {'symbol': 'Ge', 'position': array([0.39394832, 0.09637669, 0.42021109])}]",
d51b4d1d-5024-4c58-a15c-07eecf0eee98,PyXtal,3e5b6cb27ee263b875831c6ddf53994b0f323cb1,55,Tetragonal,86,Ag16Po4Ra4,7.740876464045519,7.740876464045519,12.240170959940228,90.0,90.0,90.0,"[{'symbol': 'Ag', 'position': array([0.11191145, 0.92885488, 0.41716867])}, {'symbol': 'Ag', 'position': array([0.76187525, 0.46730594, 0.36374995])}, {'symbol': 'Ag', 'position': array([0.73812475, 0.03269406, 0.36374995])}, {'symbol': 'Ag', 'position': array([0.46730594, 0.73812475, 0.13625005])}, {'symbol': 'Ag', 'position': array([0.03269406, 0.76187525, 0.13625005])}, {'symbol': 'Ag', 'position': array([0.23812475, 0.53269406, 0.63625005])}, {'symbol': 'Ag', 'position': array([0.26187525, 0.96730594, 0.63625005])}, {'symbol': 'Ag', 'position': array([0.88808855, 0.07114512, 0.58283133])}, {'symbol': 'Ag', 'position': array([0.61191145, 0.42885488, 0.58283133])}, {'symbol': 'Ag', 'position': array([0.57114512, 0.11191145, 0.08283133])}, {'symbol': 'Ag', 'position': array([0.92885488, 0.38808855, 0.08283133])}, {'symbol': 'Ag', 'position': array([0.53269406, 0.26187525, 0.86374995])}, {'symbol': 'Ag', 'position': array([0.38808855, 0.57114512, 0.41716867])}, {'symbol': 'Ag', 'position': array([0.42885488, 0.88808855, 0.91716867])}, {'symbol': 'Ag', 'position': array([0.07114512, 0.61191145, 0.91716867])}, {'symbol': 'Ag', 'position': array([0.96730594, 0.23812475, 0.86374995])}, {'symbol': 'Po', 'position': array([0.25      , 0.75      , 0.46994047])}, {'symbol': 'Po', 'position': array([0.25      , 0.75      , 0.96994047])}, {'symbol': 'Po', 'position': array([0.75      , 0.25      , 0.53005953])}, {'symbol': 'Po', 'position': array([0.75      , 0.25      , 0.03005953])}, {'symbol': 'Ra', 'position': array([0.25      , 0.25      , 0.86691692])}, {'symbol': 'Ra', 'position': array([0.75      , 0.75      , 0.36691692])}, {'symbol': 'Ra', 'position': array([0.75      , 0.75      , 0.13308308])}, {'symbol': 'Ra', 'position': array([0.25      , 0.25      , 0.63308308])}]",
03f5c4bc-1352-4add-87af-402d246a3dbc,PyXtal,3e5b6cb27ee263b875831c6ddf53994b0f323cb1,55,Tetragonal,86,Li2Pt16Se4,5.864058361759146,5.864058361759146,10.937212999378684,90.0,90.0,90.0,"[{'symbol': 'Li', 'position': array([0.25, 0.25, 0.25])}, {'symbol': 'Li', 'position': array([0.75, 0.75, 0.75])}, {'symbol': 'Se', 'position': array([0.25      , 0.25      , 0.45144048])}, {'symbol': 'Se', 'position': array([0.75      , 0.75      , 0.95144048])}, {'symbol': 'Se', 'position': array([0.75      , 0.75      , 0.54855952])}, {'symbol': 'Se', 'position': array([0.25      , 0.25      , 0.04855952])}, {'symbol': 'Pt', 'position': array([0.50417315, 0.50607544, 0.3846032 ])}, {'symbol': 'Pt', 'position': array([0.99582685, 0.99392456, 0.3846032 ])}, {'symbol': 'Pt', 'position': array([0.50607544, 0.99582685, 0.1153968 ])}, {'symbol': 'Pt', 'position': array([0.99392456, 0.50417315, 0.1153968 ])}, {'symbol': 'Pt', 'position': array([0.49582685, 0.49392456, 0.6153968 ])}, {'symbol': 'Pt', 'position': array([0.00417315, 0.00607544, 0.6153968 ])}, {'symbol': 'Pt', 'position': array([0.62177442, 0.95455935, 0.58159356])}, {'symbol': 'Pt', 'position': array([0.04544065, 0.12177442, 0.08159356])}, {'symbol': 'Pt', 'position': array([0.45455935, 0.37822558, 0.08159356])}, {'symbol': 'Pt', 'position': array([0.00607544, 0.49582685, 0.8846032 ])}, {'symbol': 'Pt', 'position': array([0.37822558, 0.04544065, 0.41840644])}, {'symbol': 'Pt', 'position': array([0.12177442, 0.45455935, 0.41840644])}, {'symbol': 'Pt', 'position': array([0.54544065, 0.62177442, 0.91840644])}, {'symbol': 'Pt', 'position': array([0.95455935, 0.87822558, 0.91840644])}, {'symbol': 'Pt', 'position': array([0.87822558, 0.54544065, 0.58159356])}, {'symbol': 'Pt', 'position': array([0.49392456, 0.00417315, 0.8846032 ])}]",
0651697d-c8b0-4d58-b630-bc738ea093f3,PyXtal,3e5b6cb27ee263b875831c6ddf53994b0f323cb1,55,Tetragonal,86,Hf16Pd8,9.976893436781573,9.976893436781573,6.554291718452036,90.0,90.0,90.0,"[{'symbol': 'Pd', 'position': array([0.68370547, 0.12745425, 0.52796686])}, {'symbol': 'Pd', 'position': array([0.81629453, 0.37254575, 0.52796686])}, {'symbol': 'Pd', 'position': array([0.87254575, 0.18370547, 0.02796686])}, {'symbol': 'Pd', 'position': array([0.62745425, 0.31629453, 0.02796686])}, {'symbol': 'Pd', 'position': array([0.31629453, 0.87254575, 0.47203314])}, {'symbol': 'Pd', 'position': array([0.18370547, 0.62745425, 0.47203314])}, {'symbol': 'Pd', 'position': array([0.12745425, 0.81629453, 0.97203314])}, {'symbol': 'Pd', 'position': array([0.37254575, 0.68370547, 0.97203314])}, {'symbol': 'Hf', 'position': array([0.75, 0.75, 0.75])}, {'symbol': 'Hf', 'position': array([0.25, 0.25, 0.25])}, {'symbol': 'Hf', 'position': array([0.28742405, 0.85868011, 0.02318812])}, {'symbol': 'Hf', 'position': array([0.21257595, 0.64131989, 0.02318812])}, {'symbol': 'Hf', 'position': array([0.35868011, 0.71257595, 0.52318812])}, {'symbol': 'Hf', 'position': array([0.14131989, 0.78742405, 0.52318812])}, {'symbol': 'Hf', 'position': array([0.71257595, 0.14131989, 0.97681188])}, {'symbol': 'Hf', 'position': array([0.5, 0. , 0.5])}, {'symbol': 'Hf', 'position': array([0.64131989, 0.28742405, 0.47681188])}, {'symbol': 'Hf', 'position': array([0.85868011, 0.21257595, 0.47681188])}, {'symbol': 'Hf', 'position': array([0.25, 0.25, 0.75])}, {'symbol': 'Hf', 'position': array([0. , 0.5, 0.5])}, {'symbol': 'Hf', 'position': array([0.5, 0.5, 0. ])}, {'symbol': 'Hf', 'position': array([0., 0., 0.])}, {'symbol': 'Hf', 'position': array([0.78742405, 0.35868011, 0.97681188])}, {'symbol': 'Hf', 'position': array([0.75, 0.75, 0.25])}]",
0103d3f5-4c5e-4f27-825a-8b9a99d57fbd,PyXtal,3e5b6cb27ee263b875831c6ddf53994b0f323cb1,55,Tetragonal,86,Al8Gd2,4.17391747198232,4.17391747198232,12.341233423795861,90.0,90.0,90.0,"[{'symbol': 'Al', 'position': array([0.2468016 , 0.0946788 , 0.15047389])}, {'symbol': 'Al', 'position': array([0.2531984 , 0.4053212 , 0.15047389])}, {'symbol': 'Al', 'position': array([0.9053212 , 0.7468016 , 0.65047389])}, {'symbol': 'Al', 'position': array([0.5946788 , 0.7531984 , 0.65047389])}, {'symbol': 'Al', 'position': array([0.7531984 , 0.9053212 , 0.84952611])}, {'symbol': 'Al', 'position': array([0.7468016 , 0.5946788 , 0.84952611])}, {'symbol': 'Al', 'position': array([0.0946788 , 0.2531984 , 0.34952611])}, {'symbol': 'Al', 'position': array([0.4053212 , 0.2468016 , 0.34952611])}, {'symbol': 'Gd', 'position': array([0.25, 0.25, 0.75])}, {'symbol': 'Gd', 'position': array([0.75, 0.75, 0.25])}]",
eb4eb811-ce8c-4d23-9db4-e0c6c21f2c1e,PyXtal,3e5b6cb27ee263b875831c6ddf53994b0f323cb1,55,Tetragonal,86,Dy2Sc8,7.916478645712613,7.916478645712613,6.198691497338646,90.0,90.0,90.0,"[{'symbol': 'Sc', 'position': array([0.75    , 0.25    , 0.830508])}, {'symbol': 'Sc', 'position': array([0.75    , 0.25    , 0.330508])}, {'symbol': 'Sc', 'position': array([0.25    , 0.75    , 0.169492])}, {'symbol': 'Sc', 'position': array([0.25    , 0.75    , 0.669492])}, {'symbol': 'Sc', 'position': array([0. , 0. , 0.5])}, {'symbol': 'Sc', 'position': array([0.5, 0.5, 0.5])}, {'symbol': 'Sc', 'position': array([0. , 0.5, 0. ])}, {'symbol': 'Sc', 'position': array([5.00000000e-01, 6.10829269e-34, 0.00000000e+00])}, {'symbol': 'Dy', 'position': array([0.25, 0.25, 0.25])}, {'symbol': 'Dy', 'position': array([0.75, 0.75, 0.75])}]",
